year,country_name,athlete_name,medal_type,athlete_photo_url
1980,German Democratic Republic (Germany),Lothar THOMS,GOLD,https://olympics.com/en/athletes/lothar-thoms
1980,Soviet Union,Aleksandr PANFILOV,SILVER,https://olympics.com/en/athletes/aleksandr-panfilov
1980,Jamaica,David WELLER,BRONZE,https://olympics.com/en/athletes/david-weller
1980,Switzerland,Robert DILL-BUNDI,GOLD,https://olympics.com/en/athletes/robert-dill-bundi
1980,France,Alain BONDUE,SILVER,https://olympics.com/en/athletes/alain-bondue
1980,Denmark,Hans-Henrik ÖRSTED,BRONZE,https://olympics.com/en/athletes/hans-henrik-orsted
1980,German Democratic Republic (Germany),Lutz HESSLICH,GOLD,https://olympics.com/en/athletes/lutz-hesslich
1980,France,Yave CAHARD,SILVER,https://olympics.com/en/athletes/yave-cahard
1980,Soviet Union,Sergei KOPYLOV,BRONZE,https://olympics.com/en/athletes/sergei-kopylov
1980,Soviet Union,Ilia MATE,GOLD,https://olympics.com/en/athletes/ilia-mate
1980,Bulgaria,Slavcho CHERVENKOV,SILVER,https://olympics.com/en/athletes/slavcho-chervenkov
1980,Czechoslovakia,Julius STRNISKO,BRONZE,https://olympics.com/en/athletes/julius-strnisko
1980,Soviet Union,Zhaksylyk USHKEMPIROV,GOLD,https://olympics.com/en/athletes/zhaksylyk-ushkempirov
1980,Romania,Constantin ALEXANDRU,SILVER,https://olympics.com/en/athletes/constantin-alexandru
1980,Hungary,Ferenc SERES,BRONZE,https://olympics.com/en/athletes/ferenc-seres
1980,Bulgaria,Georgi RAIKOV,GOLD,
1980,Poland,Roman BIERLA,SILVER,https://olympics.com/en/athletes/roman-bierla
1980,Romania,Vasile ANDREI,BRONZE,https://olympics.com/en/athletes/vasile-andrei
1980,Soviet Union,Vakhtang BLAGIDZE,GOLD,https://olympics.com/en/athletes/vakhtang-blagidze
1980,Hungary,Lajos RACZ,SILVER,https://olympics.com/en/athletes/lajos-racz
1980,Bulgaria,Mladen MLADENOV,BRONZE,https://olympics.com/en/athletes/mladen-mladenov
1980,Soviet Union,Gennadi KORBAN,GOLD,https://olympics.com/en/athletes/gennadi-korban
1980,Poland,Jan DOLGOWICZ,SILVER,https://olympics.com/en/athletes/jan-dolgowicz
1980,Bulgaria,Pavel PAVLOV,BRONZE,https://olympics.com/en/athletes/pavel-pavlov-1
1980,Soviet Union,Oleksandr Kolchynskiy,GOLD,
1980,Bulgaria,Aleksandr TOMOV,SILVER,https://olympics.com/en/athletes/aleksandr-tomov
1980,Lebanon,Hassan BCHARA,BRONZE,https://olympics.com/en/athletes/hassan-bchara
1980,Italy,Claudio POLLIO,GOLD,https://olympics.com/en/athletes/claudio-pollio
1980,Democratic People's Republic of Korea,Se Hong JANG,SILVER,https://olympics.com/en/athletes/se-hong-jang
1980,Soviet Union,Sergey Kornilayev,BRONZE,
1980,Hungary,Ferenc KOCSIS,GOLD,https://olympics.com/en/athletes/ferenc-kocsis
1980,Soviet Union,Anatoli BYKOV,SILVER,https://olympics.com/en/athletes/anatoli-bykov
1980,Finland,Mikko HUHTALA,BRONZE,https://olympics.com/en/athletes/mikko-huhtala
1980,Soviet Union,Anatoly Beloglazov,GOLD,
1980,Poland,Wladyslaw STECYK,SILVER,https://olympics.com/en/athletes/wladyslaw-stecyk
1980,Bulgaria,Nermedin SELIMOV,BRONZE,https://olympics.com/en/athletes/nermedin-selimov
1980,Soviet Union,Sergey Beloglazov,GOLD,
1980,Democratic People's Republic of Korea,Ho-Pyong Li,SILVER,
1980,Mongolia,Oyuunbold Dugarsürengiin,BRONZE,
1980,Greece,Stelios Mygiakis,GOLD,
1980,Hungary,Istvan TOTH,SILVER,https://olympics.com/en/athletes/istvan-toth-1
1980,Soviet Union,Boris KRAMORENKO,BRONZE,
1980,Soviet Union,Saipulla ABSAIDOV,GOLD,https://olympics.com/en/athletes/saipulla-absaidov
1980,Bulgaria,Ivan YANKOV,SILVER,https://olympics.com/en/athletes/ivan-yankov
1980,Yugoslavia,Saban SEJDI,BRONZE,https://olympics.com/en/athletes/saban-sejdi
1980,Hungary,Norbert NOVENYI,GOLD,https://olympics.com/en/athletes/norbert-novenyi
1980,Soviet Union,Igor KANYGIN,SILVER,https://olympics.com/en/athletes/igor-kanygin
1980,Romania,Petre DICU,BRONZE,https://olympics.com/en/athletes/petre-dicu
1980,Soviet Union,Magomedgasan ABUSHEV,GOLD,https://olympics.com/en/athletes/magomedgasan-abushev
1980,Bulgaria,Mikho DOUKOV,SILVER,https://olympics.com/en/athletes/mikho-doukov
1980,Greece,Georgios HADJIIOANNIDIS,BRONZE,https://olympics.com/en/athletes/georgios-hadjiioannidis
1980,Bulgaria,Ismail ABILOV,GOLD,https://olympics.com/en/athletes/ismail-abilov
1980,Soviet Union,Magomedkhan ARATSILOV,SILVER,https://olympics.com/en/athletes/magomedkhan-aratsilov
1980,Hungary,Istvan KOVACS,BRONZE,https://olympics.com/en/athletes/istvan-kovacs-1
1980,Bulgaria,Valentin RAICHEV,GOLD,https://olympics.com/en/athletes/valentin-raichev
1980,Mongolia,Davaajav Jamtsyn,SILVER,
1980,Czechoslovakia,Dan KARABIN,BRONZE,https://olympics.com/en/athletes/dan-karabin
1980,Soviet Union,Sanasar OGANISIAN,GOLD,https://olympics.com/en/athletes/sanasar-oganisian
1980,German Democratic Republic (Germany),Uwe NEUPERT,SILVER,https://olympics.com/en/athletes/uwe-neupert
1980,Poland,Aleksander CICHON,BRONZE,https://olympics.com/en/athletes/aleksander-cichon
1980,Romania,Stefan RUSU,GOLD,https://olympics.com/en/athletes/stefan-rusu
1980,Poland,Andrzej SUPRON,SILVER,https://olympics.com/en/athletes/andrzej-supron
1980,Sweden,Lars-Erik SKIOLD,BRONZE,https://olympics.com/en/athletes/lars-erik-skiold
1980,Soviet Union,Soslan ANDIEV,GOLD,https://olympics.com/en/athletes/soslan-andiev
1980,Hungary,Jozsef BALLA,SILVER,https://olympics.com/en/athletes/jozsef-balla
1980,Poland,Adam SANDURSKI,BRONZE,https://olympics.com/en/athletes/adam-sandurski
1980,Soviet Union,Shamil SERIKOV,GOLD,https://olympics.com/en/athletes/shamil-serikov
1980,Poland,Józef Lipień,SILVER,
1980,Sweden,Benni LJUNGBECK,BRONZE,https://olympics.com/en/athletes/benni-ljungbeck
1980,Soviet Union,Serhiy Postriekhin,GOLD,
1980,Bulgaria,Lyubomir Lyubenov,SILVER,
1980,German Democratic Republic (Germany),Olaf HEUKRODT,BRONZE,https://olympics.com/en/athletes/olaf-heukrodt
1980,German Democratic Republic (Germany),Carsta GENÄUSS,GOLD,https://olympics.com/en/athletes/carsta-genauss
1980,German Democratic Republic (Germany),Martina BISCHOF,GOLD,https://olympics.com/en/athletes/martina-bischof
1980,Soviet Union,Galina KREFT-ALEKSEEVA,SILVER,https://olympics.com/en/athletes/galina-kreft-alekseeva
1980,Soviet Union,Nina GOPOVA-TROFIMOVA,SILVER,https://olympics.com/en/athletes/nina-gopova-trofimova
1980,Hungary,Eva RAKUSZ,BRONZE,https://olympics.com/en/athletes/eva-rakusz
1980,Hungary,Maria ZAKARIAS,BRONZE,https://olympics.com/en/athletes/maria-zakarias
1980,Hungary,Laszlo FOLTAN,GOLD,https://olympics.com/en/athletes/laszlo-foltan-1
1980,Hungary,Istvan VASKUTI,GOLD,https://olympics.com/en/athletes/istvan-vaskuti
1980,Romania,Ivan PATZAICHIN,SILVER,https://olympics.com/en/athletes/ivan-patzaichin
1980,Romania,Petre CAPUSTA,SILVER,https://olympics.com/en/athletes/petre-capusta
1980,Bulgaria,Borislav ANANIEV,BRONZE,https://olympics.com/en/athletes/borislav-ananiev
1980,Bulgaria,Nikolai ILKOV,BRONZE,https://olympics.com/en/athletes/nikolai-ilkov
1980,German Democratic Republic (Germany),Birgit FISCHER,GOLD,https://olympics.com/en/athletes/birgit-fischer
1980,Bulgaria,Vania GESHEVA,SILVER,https://olympics.com/en/athletes/vania-gesheva
1980,Soviet Union,Antonina MELNIKOVA,BRONZE,https://olympics.com/en/athletes/antonina-melnikova
1980,Soviet Union,Vladimir PARFENOVICH,GOLD,https://olympics.com/en/athletes/vladimir-parfenovich
1980,Australia,John SUMEGI,SILVER,https://olympics.com/en/athletes/john-sumegi
1980,Romania,Vasile DIBA,BRONZE,https://olympics.com/en/athletes/vasile-diba
1980,Bulgaria,Lyubomir Lyubenov,GOLD,
1980,Soviet Union,Serhiy Postriekhin,SILVER,
1980,German Democratic Republic (Germany),Eckhard LEUE,BRONZE,https://olympics.com/en/athletes/eckhard-leue
1980,Romania,Ivan PATZAICHIN,GOLD,https://olympics.com/en/athletes/ivan-patzaichin
1980,Romania,Toma SIMIONOV,GOLD,https://olympics.com/en/athletes/toma-simionov
1980,German Democratic Republic (Germany),Olaf HEUKRODT,SILVER,https://olympics.com/en/athletes/olaf-heukrodt
1980,German Democratic Republic (Germany),Uwe MADEJA,SILVER,https://olympics.com/en/athletes/uwe-madeja
1980,Soviet Union,Vasili YURCHENKO,BRONZE,https://olympics.com/en/athletes/vasili-yurchenko
1980,Soviet Union,Yuri LOBANOV,BRONZE,https://olympics.com/en/athletes/yuri-lobanov
1980,Soviet Union,Vladimir PARFENOVICH,GOLD,https://olympics.com/en/athletes/vladimir-parfenovich
1980,Soviet Union,Sergei CHUKHRAI,GOLD,https://olympics.com/en/athletes/sergei-chukhrai
1980,Hungary,Istvan SZABO,SILVER,https://olympics.com/en/athletes/istvan-szabo-1
1980,Hungary,Istvan JOOS,SILVER,https://olympics.com/en/athletes/istvan-joos
1980,Spain,Luis Gregorio RAMOS MISIONE,BRONZE,https://olympics.com/en/athletes/luis-gregorio-ramos-misione
1980,Spain,Herminio MENENDEZ RODRIGUEZ,BRONZE,https://olympics.com/en/athletes/herminio-menendez-rodriguez
1980,German Democratic Republic (Germany),Rüdiger HELM,GOLD,https://olympics.com/en/athletes/rudiger-helm
1980,France,Alain LEBAS,SILVER,https://olympics.com/en/athletes/alain-lebas
1980,Romania,Ion BIRLADEANU,BRONZE,https://olympics.com/en/athletes/ion-birladeanu
1980,Soviet Union,Vladimir PARFENOVICH,GOLD,https://olympics.com/en/athletes/vladimir-parfenovich
1980,Soviet Union,Sergei CHUKHRAI,GOLD,https://olympics.com/en/athletes/sergei-chukhrai
1980,Spain,Herminio MENENDEZ RODRIGUEZ,SILVER,https://olympics.com/en/athletes/herminio-menendez-rodriguez
1980,Spain,Guillermo DEL RIEGO GORDON,SILVER,https://olympics.com/en/athletes/guillermo-del-riego-gordon
1980,German Democratic Republic (Germany),Rüdiger HELM,BRONZE,https://olympics.com/en/athletes/rudiger-helm
1980,German Democratic Republic (Germany),Bernd OLBRICHT,BRONZE,https://olympics.com/en/athletes/bernd-olbricht
1980,Italy,Federico Euro ROMAN,GOLD,https://olympics.com/en/athletes/federico-euro-roman
1980,Soviet Union,Aleksandr BLINOV,SILVER,https://olympics.com/en/athletes/aleksandr-blinov
1980,Soviet Union,Yuri SALNIKOV,BRONZE,https://olympics.com/en/athletes/yuri-salnikov
1980,Soviet Union,Keto LOSABERIDZE,GOLD,https://olympics.com/en/athletes/keto-losaberidze
1980,Soviet Union,Natalia BUTUZOVA,SILVER,https://olympics.com/en/athletes/natalia-butuzova
1980,Finland,Paivi MERILUOTO-AALTONEN,BRONZE,https://olympics.com/en/athletes/paivi-meriluoto-aaltonen
1980,Finland,Tomi POIKOLAINEN,GOLD,https://olympics.com/en/athletes/tomi-poikolainen
1980,Soviet Union,Boris ISACHENKO,SILVER,https://olympics.com/en/athletes/boris-isachenko
1980,Italy,Giancarlo FERRARI,BRONZE,https://olympics.com/en/athletes/giancarlo-ferrari
1980,Soviet Union,Elena KHLOPTSEVA,GOLD,https://olympics.com/en/athletes/elena-khloptseva
1980,Soviet Union,Larisa Aleksandrova-Popova,GOLD,
1980,German Democratic Republic (Germany),Cornelia LINSE,SILVER,https://olympics.com/en/athletes/cornelia-linse
1980,German Democratic Republic (Germany),Heidi WESTPHAL,SILVER,https://olympics.com/en/athletes/heidi-westphal
1980,Romania,Olga HOMEGHI-BULARDA,BRONZE,https://olympics.com/en/athletes/olga-homeghi-bularda
1980,Romania,Valeria ROSCA-RASILA,BRONZE,https://olympics.com/en/athletes/valeria-rosca-rasila
1980,German Democratic Republic (Germany),Ute STEINDORF,GOLD,https://olympics.com/en/athletes/ute-steindorf
1980,German Democratic Republic (Germany),Cornelia KLIER,GOLD,https://olympics.com/en/athletes/cornelia-klier
1980,Poland,Malgorzata DLUZEWSKA,SILVER,https://olympics.com/en/athletes/malgorzata-dluzewska
1980,Poland,Czeslawa KOSCIANSKA,SILVER,https://olympics.com/en/athletes/czeslawa-koscianska
1980,Bulgaria,Siyka Kelbecheva-Barbulova,BRONZE,
1980,Bulgaria,Stoyanka GRUITCHEVA-KUBATOVA,BRONZE,https://olympics.com/en/athletes/stoyanka-gruitcheva-kubatova
1980,German Democratic Republic (Germany),Joachim DREIFKE,GOLD,https://olympics.com/en/athletes/joachim-dreifke
1980,German Democratic Republic (Germany),Klaus KRÖPPELIEN,GOLD,https://olympics.com/en/athletes/klaus-kroppelien
1980,Yugoslavia,Zoran PANCIC,SILVER,https://olympics.com/en/athletes/zoran-pancic
1980,Yugoslavia,Milorad STANULOV,SILVER,https://olympics.com/en/athletes/milorad-stanulov
1980,Czechoslovakia,Zdenek PECKA,BRONZE,https://olympics.com/en/athletes/zdenek-pecka
1980,Czechoslovakia,Vaclav VOCHOSKA,BRONZE,https://olympics.com/en/athletes/vaclav-vochoska
1980,German Democratic Republic (Germany),Jörg LANDVOIGT,GOLD,https://olympics.com/en/athletes/jorg-landvoigt
1980,German Democratic Republic (Germany),Bernd LANDVOIGT,GOLD,https://olympics.com/en/athletes/bernd-landvoigt
1980,Soviet Union,Yury Pimenov,SILVER,
1980,Soviet Union,Nikolay Pimenov,SILVER,
1980,Great Britain,Charles WIGGIN,BRONZE,https://olympics.com/en/athletes/charles-wiggin
1980,Great Britain,Malcolm CARMICHAEL,BRONZE,https://olympics.com/en/athletes/malcolm-carmichael
1980,Romania,Sanda TOMA,GOLD,https://olympics.com/en/athletes/sanda-toma
1980,Soviet Union,Antonina Makhina-Dumcheva-Zelikovich,SILVER,
1980,German Democratic Republic (Germany),Martina SCHRÖTER,BRONZE,https://olympics.com/en/athletes/martina-schroter
1980,Finland,Pertti KARPPINEN,GOLD,https://olympics.com/en/athletes/pertti-karppinen
1980,Soviet Union,Vasili YAKUSHA,SILVER,https://olympics.com/en/athletes/vasili-yakusha
1980,German Democratic Republic (Germany),Peter KERSTEN,BRONZE,https://olympics.com/en/athletes/peter-kersten
1980,Soviet Union,Volodymyr Kyselov,GOLD,
1980,Soviet Union,Aleksandr BARYSHNIKOV,SILVER,https://olympics.com/en/athletes/aleksandr-baryshnikov
1980,German Democratic Republic (Germany),Udo BEYER,BRONZE,https://olympics.com/en/athletes/udo-beyer
1980,Italy,Sara SIMEONI,GOLD,https://olympics.com/en/athletes/sara-simeoni
1980,Poland,Urszula KIELAN,SILVER,https://olympics.com/en/athletes/urszula-kielan
1980,German Democratic Republic (Germany),Jutta KIRST,BRONZE,https://olympics.com/en/athletes/jutta-kirst
1980,German Democratic Republic (Germany),Marita KOCH,GOLD,https://olympics.com/en/athletes/marita-koch
1980,Czechoslovakia,Jarmila KRATOHVILOVA,SILVER,https://olympics.com/en/athletes/jarmila-kratohvilova
1980,German Democratic Republic (Germany),Christina BREHMER-LATHAN,BRONZE,https://olympics.com/en/athletes/christina-brehmer-lathan
1980,Soviet Union,Lyudmila Kondratyeva,GOLD,
1980,German Democratic Republic (Germany),Marlies OELSNER-GÖHR,SILVER,https://olympics.com/en/athletes/marlies-oelsner-gohr
1980,German Democratic Republic (Germany),Ingrid AUERSWALD-LANGE,BRONZE,https://olympics.com/en/athletes/ingrid-auerswald-lange
1980,German Democratic Republic (Germany),Waldemar CIERPINSKI,GOLD,https://olympics.com/en/athletes/waldemar-cierpinski
1980,Netherlands,Gerard NIJBOER,SILVER,https://olympics.com/en/athletes/gerard-nijboer
1980,Soviet Union,Setymkul DZHUMANAZAROV,BRONZE,https://olympics.com/en/athletes/setymkul-dzhumanazarov
1980,German Democratic Republic (Germany),Hartwig GAUDER,GOLD,https://olympics.com/en/athletes/hartwig-gauder
1980,Spain,Jorge LLOPART RIBAS,SILVER,https://olympics.com/en/athletes/jorge-llopart-ribas
1980,Soviet Union,Yevgeny Ivchenko,BRONZE,
1980,German Democratic Republic (Germany),Ilona SCHOKNECHT-SLUPIANEK,GOLD,https://olympics.com/en/athletes/ilona-schoknecht-slupianek
1980,Soviet Union,Esfir Dolzhenko-Krachevskaya,SILVER,
1980,German Democratic Republic (Germany),Margitta DROESE-PUFE,BRONZE,https://olympics.com/en/athletes/margitta-droese-pufe
1980,Italy,Maurizio DAMILANO,GOLD,https://olympics.com/en/athletes/maurizio-damilano
1980,Soviet Union,Pyotr Pochenchuk,SILVER,
1980,German Democratic Republic (Germany),Roland WIESER,BRONZE,https://olympics.com/en/athletes/roland-wieser
1980,German Democratic Republic (Germany),Thomas MUNKELT,GOLD,https://olympics.com/en/athletes/thomas-munkelt
1980,Cuba,Alejandro Casañas,SILVER,
1980,Soviet Union,Aleksandr PUCHKOV,BRONZE,https://olympics.com/en/athletes/aleksandr-puchkov
1980,Great Britain,Sebastian COE,GOLD,https://olympics.com/en/athletes/sebastian-coe
1980,German Democratic Republic (Germany),Jürgen STRAUB,SILVER,https://olympics.com/en/athletes/jurgen-straub
1980,Great Britain,Steve OVETT,BRONZE,https://olympics.com/en/athletes/steve-ovett
1980,German Democratic Republic (Germany),Gerd WESSIG,GOLD,https://olympics.com/en/athletes/gerd-wessig
1980,Poland,Jacek WSZOLA,SILVER,https://olympics.com/en/athletes/jacek-wszola
1980,German Democratic Republic (Germany),Jörg FREIMUTH,BRONZE,https://olympics.com/en/athletes/jorg-freimuth
1980,Ethiopia,Miruts YIFTER,GOLD,https://olympics.com/en/athletes/miruts-yifter
1980,Finland,Kaarlo MAANINKA,SILVER,https://olympics.com/en/athletes/kaarlo-maaninka
1980,Ethiopia,Mohamed Kedir,BRONZE,
1980,Poland,Wladyslaw KOZAKIEWICZ,GOLD,https://olympics.com/en/athletes/wladyslaw-kozakiewicz
1980,Poland,Tadeusz SLUSARSKI,SILVER,https://olympics.com/en/athletes/tadeusz-slusarski
1980,Soviet Union,Konstantin VOLKOV,SILVER,https://olympics.com/en/athletes/konstantin-volkov
1980,Soviet Union,Dainis KULA,GOLD,https://olympics.com/en/athletes/dainis-kula
1980,Soviet Union,Aleksandr MAKAROV,SILVER,https://olympics.com/en/athletes/aleksandr-makarov
1980,German Democratic Republic (Germany),Wolfgang HANISCH,BRONZE,https://olympics.com/en/athletes/wolfgang-hanisch
1980,German Democratic Republic (Germany),Evelin SCHLAAK-JAHL,GOLD,https://olympics.com/en/athletes/evelin-schlaak-jahl
1980,Bulgaria,Maria VERGOVA-PETKOVA,SILVER,https://olympics.com/en/athletes/maria-vergova-petkova
1980,Soviet Union,Tatyana Lesovaya,BRONZE,
1980,Ethiopia,Miruts YIFTER,GOLD,https://olympics.com/en/athletes/miruts-yifter
1980,United Republic of Tanzania,Suleiman NYAMBUI,SILVER,https://olympics.com/en/athletes/suleiman-nyambui
1980,Finland,Kaarlo MAANINKA,BRONZE,https://olympics.com/en/athletes/kaarlo-maaninka
1980,Soviet Union,Yuriy Siedykh,GOLD,
1980,Soviet Union,Sergey Litvinov,SILVER,
1980,Soviet Union,Juri Augustovitch TAMM,BRONZE,https://olympics.com/en/athletes/juri-augustovitch-tamm
1980,Soviet Union,Tatiana KOLPAKOVA,GOLD,https://olympics.com/en/athletes/tatiana-kolpakova
1980,German Democratic Republic (Germany),Brigitte WUJAK,SILVER,https://olympics.com/en/athletes/brigitte-wujak
1980,Soviet Union,Tatiana SKACHKO,BRONZE,https://olympics.com/en/athletes/tatiana-skachko
1980,Great Britain,Steve OVETT,GOLD,https://olympics.com/en/athletes/steve-ovett
1980,Great Britain,Sebastian COE,SILVER,https://olympics.com/en/athletes/sebastian-coe
1980,Soviet Union,Nikolai KIROV,BRONZE,https://olympics.com/en/athletes/nikolai-kirov
1980,Poland,Bronislaw MALINOWSKI,GOLD,https://olympics.com/en/athletes/bronislaw-malinowski
1980,United Republic of Tanzania,Filbert BAYI,SILVER,https://olympics.com/en/athletes/filbert-bayi
1980,Ethiopia,Eshetu TURA,BRONZE,https://olympics.com/en/athletes/eshetu-tura
1980,Soviet Union,Nadezhda TKACHENKO,GOLD,https://olympics.com/en/athletes/nadezhda-tkachenko
1980,Soviet Union,Olga RUKAVISHNIKOVA,SILVER,https://olympics.com/en/athletes/olga-rukavishnikova
1980,Soviet Union,Olga KURAGINA,BRONZE,https://olympics.com/en/athletes/olga-kuragina
1980,Cuba,Maria COLON,GOLD,https://olympics.com/en/athletes/maria-colon
1980,Soviet Union,Saida GUNBA,SILVER,https://olympics.com/en/athletes/saida-gunba
1980,German Democratic Republic (Germany),Ute HOMMOLA,BRONZE,https://olympics.com/en/athletes/ute-hommola
1980,German Democratic Republic (Germany),Volker BECK,GOLD,https://olympics.com/en/athletes/volker-beck
1980,Soviet Union,Vasyl Arkhypenko,SILVER,
1980,Great Britain,Gary OAKES,BRONZE,https://olympics.com/en/athletes/gary-oakes
1980,Soviet Union,Viktor MARKIN,GOLD,https://olympics.com/en/athletes/viktor-markin
1980,Australia,Richard MITCHELL,SILVER,https://olympics.com/en/athletes/richard-mitchell
1980,German Democratic Republic (Germany),Frank SCHAFFER,BRONZE,https://olympics.com/en/athletes/frank-schaffer
1980,German Democratic Republic (Germany),Bärbel ECKERT-WÖCKEL,GOLD,https://olympics.com/en/athletes/barbel-eckert-wockel
1980,Soviet Union,Natalia BOCHINA,SILVER,https://olympics.com/en/athletes/natalia-bochina
